Time,Tibialis antelior,Gastrocnemius medialis
2.656,-0.004,-0.423
2.657,-0.003,-0.316
2.658,-0.002,-0.315
2.659,-0.003,-0.319
2.66,-0.003,-0.29
2.661,0.121,-0.356
2.662,0.429,-0.467
2.663,0.683,-0.53
2.664,0.919,-0.689
2.665,1.166,-0.621
2.666,1.383,-0.572
2.667,1.603,-0.255
2.668,1.775,-0.191
2.669,1.917,-0.476
2.67,2.028,-0.147
2.671,2.129,0.4
2.672,2.192,0.44
2.673,2.254,0.414
2.674,2.287,0.302
2.675,2.313,-0.023
2.676,2.331,-0.055
2.677,2.348,-0.202
2.678,2.369,-0.178
2.679,2.395,-0.203
2.68,2.41,-0.171
2.681,2.424,-0.149
2.682,2.424,-0.092
2.683,2.405,-0.129
2.684,2.389,-0.146
2.685,2.369,-0.196
2.686,2.349,-0.223
2.687,2.331,-0.227
2.688,2.295,-0.185
2.689,2.244,-0.144
2.69,2.191,-0.098
2.691,2.136,-0.068
2.692,2.083,-0.057
2.693,2.04,-0.065
2.694,2.0,-0.094
2.695,1.95,-0.078
2.696,1.904,-0.099
2.697,1.871,-0.11
2.698,1.828,-0.103
2.699,1.781,-0.055
2.7,1.722,0.015
2.701,1.662,0.077
2.702,1.603,0.074
2.703,1.546,0.055
2.704,1.495,0.056
2.705,1.422,0.04
2.706,1.35,-0.01
2.707,1.307,-0.023
2.708,1.272,0.007
2.709,1.219,0.023
2.71,1.157,0.017
2.711,1.093,0.019
2.712,1.031,0.02
2.713,0.988,0.033
2.714,0.931,0.054
2.715,0.883,0.075
2.716,0.832,0.083
2.717,0.774,0.091
2.718,0.72,0.072
2.719,0.676,0.033
2.72,0.628,0.005
2.721,0.565,-0.057
2.722,0.511,-0.096
2.723,0.473,-0.088
2.724,0.437,-0.072
2.725,0.405,-0.038
2.726,0.37,0.017
2.727,0.332,0.067
2.728,0.29,0.062
2.729,0.244,0.032
2.73,0.205,-0.02
2.731,0.171,0.011
2.732,0.137,0.069
2.733,0.097,0.07
2.734,0.061,0.072
2.735,0.017,0.078
2.736,-0.019,0.077
2.737,-0.05,0.073
2.738,-0.076,0.062
2.739,-0.098,0.047
2.74,-0.119,0.036
2.741,-0.153,0.03
2.742,-0.171,0.029
2.743,-0.186,0.07
2.744,-0.209,0.136
2.745,-0.24,0.117
2.746,-0.267,0.105
2.747,-0.278,0.098
2.748,-0.294,0.076
2.749,-0.298,0.074
2.75,-0.289,0.07
2.751,-0.307,0.06
2.752,-0.343,0.062
2.753,-0.368,0.068
2.754,-0.386,0.058
2.755,-0.39,0.055
2.756,-0.401,0.059
2.757,-0.421,0.049
2.758,-0.444,0.043
2.759,-0.459,0.04
2.76,-0.467,0.039
2.761,-0.464,0.043
2.762,-0.481,0.04
2.763,-0.494,0.042
2.764,-0.499,0.047
2.765,-0.509,0.052
2.766,-0.512,0.053
2.767,-0.515,0.05
2.768,-0.509,0.047
2.769,-0.51,0.043
2.77,-0.521,0.023
2.771,-0.524,0.003
2.772,-0.521,0.0
2.773,-0.506,0.018
2.774,-0.505,0.03
2.775,-0.503,0.025
2.776,-0.499,0.033
2.777,-0.503,0.04
2.778,-0.505,0.037
2.779,-0.51,0.034
2.78,-0.518,0.037
3.66,0.385,-0.393
3.661,0.052,-0.473
3.662,-1.117,-0.559
3.663,-1.536,-0.679
3.664,-1.347,-0.789
3.665,-1.344,-0.805
3.666,-1.255,-0.851
3.667,-1.175,-0.888
3.668,-1.097,-0.771
3.669,-1.03,-0.834
3.67,-0.96,-0.997
3.671,-0.898,-0.918
3.672,-0.84,-0.464
3.673,-0.786,-0.493
3.674,-0.734,-0.78
3.675,-0.688,-0.732
3.676,-0.643,-0.684
3.677,-0.602,-0.465
3.678,-0.564,-0.44
3.679,-0.528,-0.524
3.68,-0.494,-0.462
3.681,-0.463,-0.464
3.682,-0.433,-0.621
3.683,-0.406,-0.606
3.684,-0.38,-0.502
3.685,-0.356,-0.482
3.686,-0.334,-0.462
3.687,-0.312,-0.422
3.688,-0.292,-0.546
3.689,-0.273,-0.852
3.69,-0.256,-0.8
3.691,-0.24,-0.603
3.692,-0.224,-0.569
3.693,-0.21,-0.648
3.694,-0.197,-0.698
3.695,-0.185,-0.738
3.696,-0.174,-0.861
3.697,-0.162,-1.071
3.698,-0.151,-0.94
3.699,-0.141,-0.102
3.7,-0.134,0.284
3.701,-0.125,0.171
3.702,-0.117,0.187
3.703,-0.11,0.096
3.704,-0.104,0.046
3.705,-0.097,0.284
3.706,-0.091,-0.107
3.707,-0.085,-0.241
3.708,-0.08,-0.236
3.709,-0.076,-0.241
3.71,-0.07,-0.303
3.711,-0.066,-0.176
3.712,-0.062,0.145
3.713,-0.059,0.109
3.714,-0.054,0.075
3.715,-0.052,-0.084
3.716,-0.048,-0.103
3.717,-0.045,-0.172
3.718,-0.042,-0.301
3.719,-0.04,-0.374
3.72,-0.038,-0.308
3.721,0.054,-0.281
3.722,0.437,-0.301
3.723,0.833,-0.458
3.724,1.144,-0.364
3.725,1.48,-0.243
3.726,1.719,-0.313
3.727,1.964,-0.27
3.728,2.179,-0.21
3.729,2.399,-0.047
3.73,2.59,0.386
3.731,2.729,0.412
3.732,2.818,0.357
3.733,2.883,0.237
3.734,2.94,0.113
3.735,2.992,0.069
3.736,3.037,-0.06
3.737,3.077,-0.098
3.738,3.108,-0.161
3.739,3.129,-0.172
3.74,3.154,-0.133
3.741,3.174,-0.023
3.742,3.18,0.0
3.743,3.154,0.0
3.744,3.096,0.024
3.745,3.028,0.104
3.746,2.969,0.006
3.747,2.864,-0.103
3.748,2.693,-0.13
3.749,2.533,-0.217
3.75,2.384,-0.259
3.751,2.244,-0.157
3.752,2.111,-0.098
3.753,1.989,-0.027
3.754,1.873,0.045
3.755,1.763,0.06
3.756,1.66,0.067
3.757,1.563,0.076
3.758,1.473,0.067
3.759,1.388,0.059
3.76,1.307,0.111
3.761,1.232,0.058
3.762,1.16,-0.026
3.763,1.094,-0.083
3.764,1.032,-0.078
3.765,0.972,0.071
3.766,0.915,0.203
3.767,0.864,0.127
3.768,0.815,0.004
3.769,0.768,-0.01
3.77,0.724,-0.017
3.771,0.682,0.039
3.772,0.645,0.012
3.773,0.607,0.104
3.774,0.573,0.186
3.775,0.54,0.145
3.776,0.51,0.201
3.777,0.481,0.133
3.778,0.455,0.088
3.779,0.428,0.076
3.78,0.404,0.053
3.781,0.381,0.1
3.782,0.36,0.143
3.783,0.34,0.185
3.784,0.32,0.22
3.785,0.303,0.238
3.786,0.286,0.247
3.787,0.27,0.225
3.788,0.256,0.142
3.789,0.241,0.094
3.79,0.228,0.08
3.791,0.216,0.042
3.792,0.204,0.02
3.793,0.193,0.022
3.794,0.182,-0.11
3.795,0.172,-0.079
3.796,0.164,-0.078
3.797,0.155,0.029
3.798,0.146,-0.046
3.799,0.138,-0.034
3.8,0.131,0.022
3.801,0.124,0.022
3.802,0.117,0.065
3.803,0.111,0.066
3.804,0.105,0.09
3.805,0.1,0.072
3.806,0.096,0.101
3.807,0.09,0.108
3.808,0.085,0.123
3.809,0.068,0.116
3.81,0.056,0.12
3.811,0.033,0.058
3.812,0.024,0.042
3.813,0.027,0.011
3.814,0.025,0.043
3.815,0.004,0.066
3.816,-0.03,0.054
3.817,-0.058,0.066
3.818,-0.08,0.079
3.819,-0.11,0.073
3.82,-0.146,0.076
4.74,1.051,0.25
4.741,1.059,0.177
4.742,0.522,0.29
4.743,0.307,0.242
4.744,-0.037,0.06
4.745,0.018,0.008
4.746,0.404,-0.038
4.747,0.694,0.014
4.748,0.988,-0.158
4.749,1.241,-0.093
4.75,1.476,0.001
4.751,1.682,-0.081
4.752,1.861,-0.125
4.753,2.026,-0.18
4.754,2.164,-0.157
4.755,2.289,-0.101
4.756,2.404,-0.121
4.757,2.499,-0.294
4.758,2.579,-0.345
4.759,2.652,-0.532
4.76,2.723,-0.58
4.761,2.769,-0.387
4.762,2.817,-0.166
4.763,2.84,-0.14
4.764,2.84,-0.121
4.765,2.83,0.158
4.766,2.815,0.435
4.767,2.786,0.278
4.768,2.758,0.046
4.769,2.741,-0.012
4.77,2.712,-0.184
4.771,2.67,-0.145
4.772,2.631,-0.095
4.773,2.579,-0.003
4.774,2.517,0.244
4.775,2.457,0.343
4.776,2.324,0.067
4.777,2.187,0.238
4.778,2.058,0.561
4.779,1.939,0.279
4.78,1.826,0.084
4.781,1.719,0.05
4.782,1.619,-0.038
4.783,1.525,0.026
4.784,1.436,-0.064
4.785,1.353,0.019
4.786,1.276,-0.193
4.787,1.202,-0.2
4.788,1.132,-0.117
4.789,1.067,0.067
4.79,1.005,0.182
4.791,0.949,0.422
4.792,0.894,0.541
4.793,0.843,0.468
4.794,0.796,0.585
4.795,0.75,0.49
4.796,0.706,0.313
4.797,0.667,0.192
4.798,0.629,0.148
4.799,0.593,0.03
4.8,0.559,0.067
4.801,0.528,0.158
4.802,0.497,0.04
4.803,0.469,0.015
4.804,0.443,-0.062
4.805,0.418,-0.101
4.806,0.395,-0.17
4.807,0.372,-0.24
4.808,0.352,-0.323
4.809,0.332,-0.007
4.81,0.314,0.272
4.811,0.296,0.091
4.812,0.279,0.059
4.813,0.264,0.069
4.814,0.226,-0.021
4.815,0.202,-0.127
4.816,0.193,-0.178
4.817,0.203,-0.188
4.818,0.208,-0.191
4.819,0.196,-0.132
4.82,0.186,-0.077
4.821,0.158,-0.065
4.822,0.122,-0.004
4.823,0.076,-0.001
4.824,0.024,-0.095
4.825,0.004,-0.089
4.826,-0.007,-0.045
4.827,-0.034,0.034
4.828,-0.078,0.048
4.829,-0.12,0.002
4.83,-0.158,-0.1
4.831,-0.19,-0.089
4.832,-0.202,-0.067
4.833,-0.218,-0.123
4.834,-0.222,-0.17
4.835,-0.215,-0.224
4.836,-0.229,-0.033
4.837,-0.277,-0.005
4.838,-0.316,-0.066
4.839,-0.338,-0.175
4.84,-0.352,-0.263
4.841,-0.363,-0.28
4.842,-0.367,-0.082
4.843,-0.364,0.124
4.844,-0.381,0.333
4.845,-0.399,0.341
4.846,-0.411,0.005
4.847,-0.405,-0.03
4.848,-0.392,0.144
4.849,-0.395,0.469
4.85,-0.404,0.543
4.851,-0.438,0.504
4.852,-0.482,0.372
4.853,-0.521,0.284
4.854,-0.54,0.1
4.855,-0.546,-0.03
4.856,-0.559,0.013
4.857,-0.571,-0.106
4.858,-0.582,-0.062
4.859,-0.583,-0.067
4.86,-0.593,-0.06
4.861,-0.592,-0.072
4.862,-0.597,-0.056
4.863,-0.598,-0.039
4.864,-0.59,-0.023
4.865,-0.593,-0.04
4.866,-0.598,-0.041
4.867,-0.601,-0.036
4.868,-0.616,-0.043
4.869,-0.624,-0.047
4.87,-0.632,-0.096
4.871,-0.633,-0.154
4.872,-0.607,-0.114
4.873,-0.582,-0.026
4.874,-0.565,-0.078
4.875,-0.557,-0.094
4.876,-0.552,-0.059
4.877,-0.537,0.049
4.878,-0.519,0.174
4.879,-0.516,0.187
4.88,-0.524,0.169
4.881,-0.531,0.092
4.882,-0.54,0.073
4.883,-0.543,0.053
4.884,-0.55,0.01
4.885,-0.553,-0.003
4.886,-0.55,-0.014
4.887,-0.545,-0.002
4.888,-0.543,0.0
4.889,-0.542,0.017
4.89,-0.536,0.025
4.891,-0.53,0.037
4.892,-0.523,0.036
4.893,-0.513,0.033
4.894,-0.516,-0.001
4.895,-0.512,-0.047
4.896,-0.483,-0.069
4.897,-0.465,-0.064
4.898,-0.454,-0.046
4.899,-0.445,-0.023
4.9,-0.43,-0.003
4.901,-0.419,0.008
4.902,-0.421,0.002
4.903,-0.426,0.004
4.904,-0.422,0.003
4.905,-0.422,0.018
4.906,-0.425,0.008
4.907,-0.42,-0.002
4.908,-0.411,0.006
4.909,-0.408,0.003
4.91,-0.401,0.009
4.911,-0.395,0.006
4.912,-0.384,0.01
4.913,-0.376,0.009
4.914,-0.373,0.008
4.915,-0.363,0.008
4.916,-0.357,0.008
4.917,-0.356,0.007
4.918,-0.346,0.008
4.919,-0.335,0.01
4.92,-0.328,0.008
4.921,-0.318,0.008
4.922,-0.314,0.007
4.923,-0.308,0.007
4.924,-0.306,0.005
4.925,-0.308,0.0
4.926,-0.301,0.0
4.927,-0.289,0.0
4.928,-0.282,-0.002
4.929,-0.274,-0.001
4.93,-0.265,0.0
4.931,-0.259,0.002
4.932,-0.25,0.0
4.933,-0.24,-0.001
4.934,-0.234,0.004
4.935,-0.224,0.012
4.936,-0.222,0.015
4.937,-0.223,0.014
4.938,-0.214,0.009
4.939,-0.213,0.007
4.94,-0.208,0.003
4.941,-0.205,0.0
4.942,-0.198,0.0
4.943,-0.192,0.001
4.944,-0.186,0.001
4.945,-0.183,0.001
4.946,-0.178,0.002
4.947,-0.173,0.005
4.948,-0.166,0.005
4.949,-0.159,0.004
4.95,-0.154,0.003
4.951,-0.152,0.003
4.952,-0.146,0.006
4.953,-0.14,0.006
4.954,-0.138,0.009
4.955,-0.134,0.009
4.956,-0.133,0.004
4.957,-0.127,0.002
4.958,-0.128,0.001
4.959,-0.129,0.001
4.96,-0.127,0.0
4.961,-0.12,-0.001
4.962,-0.117,-0.001
4.963,-0.113,0.0
4.964,-0.108,0.0
4.965,-0.107,0.0
4.966,-0.1,0.0
4.967,-0.084,0.002
4.968,-0.072,0.001
4.969,-0.067,0.002
4.97,-0.067,0.001
4.971,-0.067,0.001
4.972,-0.068,0.0
4.973,-0.067,0.001
4.974,-0.069,-0.002
4.975,-0.068,0.0
4.976,-0.066,0.0
4.977,-0.064,0.0
4.978,-0.061,0.001
4.979,-0.062,0.002
4.98,-0.071,0.0
1.4,3.318,0.277
1.401,3.311,0.186
1.402,3.283,0.049
1.403,3.249,0.068
1.404,3.211,0.077
1.405,3.173,0.04
1.406,3.121,-0.043
1.407,2.987,0.006
1.408,2.81,-0.009
1.409,2.642,0.018
1.41,2.486,0.0
1.411,2.339,0.025
1.412,2.201,0.014
1.413,2.073,0.021
1.414,1.951,0.008
1.415,1.837,-0.003
1.416,1.73,-0.018
1.417,1.629,-0.055
1.418,1.535,-0.098
1.419,1.446,-0.149
1.42,1.362,-0.133
1.421,1.284,-0.022
1.422,1.209,-0.014
1.423,1.141,-0.053
1.424,1.075,-0.016
1.425,1.012,-0.025
1.426,0.955,-0.056
1.427,0.9,-0.099
1.428,0.849,-0.117
1.429,0.8,-0.115
1.43,0.755,-0.039
1.431,0.712,0.004
1.432,0.671,0.05
1.433,0.633,0.097
1.434,0.597,0.103
1.435,0.563,0.108
1.436,0.531,0.052
1.437,0.502,0.016
1.438,0.474,0.008
1.439,0.446,0.012
1.44,0.421,0.001
1.441,0.398,-0.016
1.442,0.375,0.015
1.443,0.354,0.115
1.444,0.335,0.23
1.445,0.317,0.104
1.446,0.298,0.014
1.447,0.282,0.004
1.448,0.266,-0.029
1.449,0.251,0.019
1.45,0.238,-0.008
1.451,0.225,-0.014
1.452,0.213,-0.036
1.453,0.2,0.003
1.454,0.189,-0.026
1.455,0.18,0.004
1.456,0.171,0.05
1.457,0.161,0.068
1.458,0.152,0.079
1.459,0.144,0.064
1.46,0.137,0.078
1.461,0.13,0.075
1.462,0.122,0.047
1.463,0.116,0.001
1.464,0.11,0.024
1.465,0.105,0.056
1.466,0.1,0.06
1.467,0.094,0.053
1.468,0.089,0.01
1.469,0.075,-0.048
1.47,0.075,-0.043
1.471,0.071,0.012
1.472,0.049,0.037
1.473,0.008,0.031
1.474,-0.018,0.03
1.475,-0.04,0.033
1.476,-0.067,0.04
1.477,-0.089,0.039
1.478,-0.101,0.051
1.479,-0.116,0.045
1.48,-0.133,0.051
2.48,2.806,-0.603
2.481,2.791,-0.528
2.482,2.778,-0.508
2.483,2.767,-0.513
2.484,2.743,-0.509
2.485,2.724,-0.502
2.486,2.678,-0.493
2.487,2.639,-0.495
2.488,2.602,-0.466
2.489,2.558,-0.418
2.49,2.506,-0.403
2.491,2.461,-0.366
2.492,2.396,-0.35
2.493,2.255,-0.329
2.494,2.122,-0.304
2.495,1.997,-0.285
2.496,1.88,-0.268
2.497,1.771,-0.248
2.498,1.667,-0.23
2.499,1.571,-0.208
2.5,1.479,-0.201
2.501,1.393,-0.191
2.502,1.313,-0.179
2.503,1.236,-0.171
2.504,1.165,-0.155
2.505,1.098,-0.136
2.506,1.034,-0.123
2.507,0.976,-0.116
2.508,0.919,-0.101
2.509,0.867,-0.084
2.51,0.817,-0.077
2.511,0.77,-0.068
2.512,0.727,-0.057
2.513,0.685,-0.046
2.514,0.646,-0.029
2.515,0.609,-0.021
2.516,0.575,-0.019
2.517,0.542,-0.015
2.518,0.511,-0.013
2.519,0.483,-0.006
2.52,0.455,-0.001
2.521,0.429,0.0
2.522,0.405,0.002
2.523,0.383,-0.002
2.524,0.361,-0.003
2.525,0.34,0.003
2.526,0.322,0.019
2.527,0.304,0.031
2.528,0.287,0.047
2.529,0.271,0.069
2.53,0.256,0.088
2.531,0.241,0.081
2.532,0.228,0.057
2.533,0.216,0.053
2.534,0.204,0.075
2.535,0.179,0.083
2.536,0.149,0.08
2.537,0.122,0.085
2.538,0.1,0.088
2.539,0.083,0.09
2.54,0.066,0.092
2.541,0.036,0.092
2.542,0.002,0.093
2.543,-0.028,0.092
2.544,-0.05,0.091
2.545,-0.069,0.091
2.546,-0.088,0.09
2.547,-0.112,0.093
2.548,-0.132,0.096
2.549,-0.159,0.097
2.55,-0.185,0.095
2.551,-0.207,0.096
2.552,-0.229,0.097
2.553,-0.253,0.099
2.554,-0.266,0.103
2.555,-0.281,0.104
2.556,-0.303,0.099
2.557,-0.323,0.098
2.558,-0.342,0.095
2.559,-0.353,0.1
2.56,-0.374,0.098
2.561,-0.385,0.1
2.562,-0.4,0.099
2.563,-0.42,0.097
2.564,-0.433,0.097
2.565,-0.439,0.096
2.566,-0.449,0.095
2.567,-0.464,0.094
2.568,-0.479,0.094
2.569,-0.489,0.096
2.57,-0.496,0.095
2.571,-0.503,0.094
2.572,-0.51,0.094
2.573,-0.515,0.094
2.574,-0.524,0.094
2.575,-0.53,0.097
2.576,-0.537,0.094
2.577,-0.543,0.093
2.578,-0.548,0.09
2.579,-0.553,0.09
2.58,-0.555,0.088
2.581,-0.561,0.088
2.582,-0.568,0.087
2.583,-0.573,0.083
2.584,-0.575,0.082
2.585,-0.574,0.081
2.586,-0.571,0.082
2.587,-0.572,0.08
2.588,-0.571,0.08
2.589,-0.571,0.078
2.59,-0.565,0.077
2.591,-0.563,0.076
2.592,-0.558,0.077
2.593,-0.548,0.077
2.594,-0.543,0.077
2.595,-0.541,0.075
2.596,-0.543,0.076
2.597,-0.542,0.073
2.598,-0.543,0.07
2.599,-0.544,0.069
2.6,-0.55,0.066
2.601,-0.55,0.065
2.602,-0.551,0.064
2.603,-0.553,0.063
2.604,-0.551,0.06
2.605,-0.55,0.059
2.606,-0.549,0.06
2.607,-0.539,0.058
2.608,-0.527,0.058
2.609,-0.529,0.057
2.61,-0.544,0.055
2.611,-0.542,0.055
2.612,-0.539,0.053
2.613,-0.53,0.055
2.614,-0.509,0.055
2.615,-0.493,0.052
2.616,-0.501,0.05
2.617,-0.508,0.048
2.618,-0.507,0.046
2.619,-0.522,0.047
2.62,-0.509,0.048
3.52,2.744,-0.277
3.521,2.687,-0.232
3.522,2.61,-0.236
3.523,2.534,-0.225
3.524,2.447,-0.271
3.525,2.39,-0.304
3.526,2.28,-0.326
3.527,2.145,-0.383
3.528,2.02,-0.401
3.529,1.901,-0.355
3.53,1.79,-0.203
3.531,1.685,-0.082
3.532,1.586,-0.011
3.533,1.494,-0.111
3.534,1.407,-0.241
3.535,1.326,-0.301
3.536,1.25,-0.357
3.537,1.177,-0.371
3.538,1.11,-0.365
3.539,1.046,-0.333
3.54,0.985,-0.308
3.541,0.929,-0.251
3.542,0.875,-0.118
3.543,0.826,-0.044
3.544,0.778,-0.098
3.545,0.733,-0.073
3.546,0.691,-0.05
3.547,0.652,-0.011
3.548,0.615,-0.047
3.549,0.581,-0.072
3.55,0.547,-0.035
3.551,0.516,-0.013
3.552,0.488,-0.02
3.553,0.46,-0.076
3.554,0.434,-0.132
3.555,0.409,-0.12
3.556,0.386,-0.141
3.557,0.365,-0.187
3.558,0.344,-0.16
3.559,0.324,-0.004
3.56,0.307,0.138
3.561,0.29,0.097
3.562,0.274,0.024
3.563,0.259,-0.003
3.564,0.244,0.042
3.565,0.23,0.083
3.566,0.217,0.171
3.567,0.206,0.175
3.568,0.195,0.329
3.569,0.184,0.409
3.57,0.162,0.332
3.571,0.137,0.307
3.572,0.108,0.222
3.573,0.08,0.151
3.574,0.051,0.137
3.575,0.026,0.108
3.576,-0.003,0.076
3.577,-0.015,0.052
3.578,-0.021,0.043
3.579,-0.047,0.054
3.58,-0.084,0.111
3.581,-0.115,0.142
3.582,-0.147,0.141
3.583,-0.182,0.149
3.584,-0.213,0.131
3.585,-0.246,0.144
3.586,-0.275,0.14
3.587,-0.289,0.113
3.588,-0.293,0.043
3.589,-0.298,0.0
3.59,-0.306,-0.048
3.591,-0.304,-0.062
3.592,-0.29,-0.002
3.593,-0.287,0.056
3.594,-0.325,0.108
3.595,-0.374,0.132
3.596,-0.41,0.1
3.597,-0.429,0.113
3.598,-0.425,0.107
3.599,-0.426,0.058
3.6,-0.435,0.023
3.601,-0.436,0.0
3.602,-0.428,0.036
3.603,-0.44,0.067
3.604,-0.448,0.107
3.605,-0.461,0.125
3.606,-0.487,0.104
3.607,-0.508,0.09
3.608,-0.516,0.088
3.609,-0.52,0.08
3.61,-0.525,0.08
3.611,-0.531,0.085
3.612,-0.543,0.081
3.613,-0.556,0.08
3.614,-0.562,0.082
3.615,-0.565,0.08
3.616,-0.574,0.074
3.617,-0.579,0.076
3.618,-0.592,0.077
3.619,-0.595,0.081
3.62,-0.584,0.082
3.621,-0.579,0.077
3.622,-0.575,0.077
3.623,-0.579,0.075
3.624,-0.584,0.074
3.625,-0.585,0.073
3.626,-0.579,0.077
3.627,-0.575,0.076
3.628,-0.567,0.082
3.629,-0.563,0.091
3.63,-0.559,0.091
3.631,-0.558,0.097
3.632,-0.559,0.09
3.633,-0.555,0.087
3.634,-0.554,0.081
3.635,-0.553,0.07
3.636,-0.552,0.063
3.637,-0.547,0.059
3.638,-0.547,0.05
3.639,-0.55,0.044
3.64,-0.546,0.046
3.641,-0.539,0.046
3.642,-0.527,0.051
3.643,-0.513,0.055
3.644,-0.51,0.055
3.645,-0.509,0.059
3.646,-0.513,0.064
3.647,-0.505,0.066
3.648,-0.494,0.064
3.649,-0.49,0.065
3.65,-0.48,0.059
3.651,-0.471,0.038
3.652,-0.461,0.03
3.653,-0.447,0.036
3.654,-0.435,0.04
3.655,-0.427,0.037
3.656,-0.417,0.028
3.657,-0.416,0.026
3.658,-0.414,0.039
3.659,-0.41,0.038
3.66,-0.402,0.041
3.661,-0.398,0.045
3.662,-0.396,0.046
3.663,-0.387,0.05
3.664,-0.38,0.047
3.665,-0.371,0.043
3.666,-0.365,0.042
3.667,-0.359,0.039
3.668,-0.351,0.035
3.669,-0.349,0.036
3.67,-0.347,0.033
3.671,-0.34,0.036
3.672,-0.334,0.037
3.673,-0.326,0.036
3.674,-0.319,0.034
3.675,-0.31,0.033
3.676,-0.302,0.034
3.677,-0.298,0.031
3.678,-0.292,0.027
3.679,-0.283,0.026
3.68,-0.275,0.025
3.681,-0.273,0.025
3.682,-0.267,0.024
3.683,-0.264,0.023
3.684,-0.253,0.026
3.685,-0.249,0.029
3.686,-0.246,0.024
3.687,-0.241,0.025
3.688,-0.233,0.024
3.689,-0.218,0.024
3.69,-0.202,0.022
3.691,-0.204,0.019
3.692,-0.208,0.022
3.693,-0.21,0.023
3.694,-0.217,0.021
3.695,-0.211,0.022
3.696,-0.198,0.022
3.697,-0.194,0.02
3.698,-0.192,0.02
3.699,-0.19,0.018
3.7,-0.201,0.019
3.701,-0.218,0.017
3.702,-0.216,0.008
3.703,-0.198,-0.002
3.704,-0.173,0.008
3.705,-0.14,0.017
3.706,-0.113,0.009
3.707,-0.096,0.011
3.708,-0.121,0.006
3.709,-0.146,0.007
3.71,-0.15,0.006
3.711,-0.156,0.006
3.712,-0.151,0.009
3.713,-0.15,0.01
3.714,-0.147,0.01
3.715,-0.13,0.011
3.716,-0.081,0.009
3.717,-0.078,0.007
3.718,-0.114,0.007
3.719,-0.094,0.007
3.72,-0.06,0.009
4.74,-0.121,0.005
4.741,-0.118,0.01
4.742,-0.114,0.006
4.743,-0.104,0.004
4.744,-0.096,0.008
4.745,-0.089,0.008
4.746,-0.089,0.008
4.747,-0.091,0.01
4.748,-0.089,0.009
4.749,-0.09,0.009
4.75,-0.085,0.004
4.751,-0.084,0.003
4.752,-0.082,0.002
4.753,-0.081,0.003
4.754,-0.078,0.003
4.755,-0.074,0.005
4.756,-0.069,0.006
4.757,-0.069,0.006
4.758,-0.062,0.0
4.759,-0.062,0.003
4.76,-0.059,0.001
4.761,-0.057,0.002
4.762,-0.058,0.001
4.763,-0.057,-0.001
4.764,-0.052,0.001
4.765,-0.049,0.002
4.766,-0.048,0.001
4.767,-0.047,0.0
4.768,-0.044,0.001
4.769,-0.04,-0.001
4.77,-0.041,0.0
4.771,-0.037,0.0
4.772,-0.034,0.0
4.773,-0.03,0.002
4.774,-0.028,0.006
4.775,-0.023,0.006
4.776,-0.018,0.006
4.777,-0.017,0.003
4.778,-0.013,0.003
4.779,-0.009,0.004
4.78,-0.011,0.002
4.781,-0.021,0.002
4.782,-0.023,0.0
4.783,-0.02,-0.002
4.784,-0.02,-0.002
4.785,-0.017,0.0
4.786,-0.013,0.0
4.787,-0.007,0.001
4.788,0.0,0.0
4.789,0.014,0.0
4.79,0.019,-0.001
4.791,-0.003,0.0
4.792,-0.024,0.0
4.793,-0.042,0.003
4.794,-0.035,0.004
4.795,-0.031,0.006
4.796,-0.033,0.005
4.797,-0.036,0.0
4.798,-0.041,0.001
4.799,-0.015,0.0
4.8,0.005,0.0
4.801,0.004,0.002
4.802,-0.006,-0.001
4.803,-0.011,-0.003
4.804,-0.02,-0.002
4.805,-0.01,-0.003
4.806,-0.006,-0.002
4.807,-0.048,-0.005
4.808,-0.067,-0.002
4.809,-0.081,-0.002
4.81,-0.086,-0.001
4.811,-0.086,0.002
4.812,-0.063,0.007
4.813,-0.028,0.011
4.814,0.005,0.014
4.815,0.033,0.017
4.816,0.024,0.015
4.817,0.032,0.012
4.818,0.08,0.011
4.819,0.167,0.006
4.82,0.205,-0.001
4.821,0.193,-0.004
4.822,0.147,-0.009
4.823,0.132,-0.011
4.824,0.153,-0.011
4.825,0.142,-0.01
4.826,0.12,-0.01
4.827,0.081,-0.006
4.828,0.025,-0.005
4.829,-0.004,-0.003
4.83,-0.01,0.0
4.831,-0.023,0.0
4.832,-0.034,0.001
4.833,-0.039,0.0
4.834,-0.014,0.0
4.835,0.006,0.0
4.836,0.001,-0.001
4.837,-0.004,-0.006
4.838,0.011,-0.007
4.839,0.005,-0.005
4.84,-0.032,-0.004
4.841,-0.032,0.0
4.842,-0.005,0.002
4.843,0.005,0.001
4.844,0.006,0.0
4.845,-0.006,0.001
4.846,-0.004,0.002
4.847,0.003,0.002
4.848,-0.003,0.0
4.849,0.006,-0.003
4.85,0.011,-0.005
4.851,-0.014,-0.005
4.852,-0.017,-0.005
4.853,-0.056,-0.006
4.854,-0.107,0.0
4.855,-0.143,-0.001
4.856,-0.15,-0.002
4.857,-0.138,-0.003
4.858,-0.1,0.002
4.859,-0.045,0.003
4.86,-0.028,0.006
4.861,-0.052,0.01
4.862,-0.044,0.011
4.863,-0.004,0.012
4.864,0.061,0.011
4.865,0.127,0.01
4.866,0.088,0.008
4.867,0.007,0.004
4.868,-0.008,0.0
4.869,0.054,0.0
4.87,0.114,0.0
4.871,0.06,-0.004
4.872,0.01,-0.004
